# SAMPLE DATASET - Actual dataset is generated on the fly during training
# Token IDs: 0=SOS, 1=EOS, 2=PAD, 3=(, 4=), 5=[, 6=]
sample_id,token_sequence,readable_sequence,original_length,padded_length
1550,"0,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[],4,512
1551,"0,5,3,5,5,3,3,5,5,3,4,6,5,6,6,4,5,3,4,5,3,4,5,6,6,5,3,5,6,3,4,4,6,6,3,3,5,6,3,4,5,3,4,3,5,5,6,3,3,4,5,6,5,3,4,6,5,5,6,6,4,6,4,6,4,4,4,6,6,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[([[(([[()][]])[()[()[]][([]())]](([]()[()([[](()[][()][[]])])])))]])],72,512
1552,"0,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[],4,512
1553,"0,5,3,5,6,3,3,5,6,4,3,5,3,5,5,5,6,3,4,5,6,3,4,6,6,4,5,5,5,5,3,3,5,3,3,5,6,5,6,5,6,3,4,4,4,3,5,5,6,3,5,5,3,5,3,4,5,6,6,4,6,6,3,3,4,4,5,5,5,5,6,3,5,6,4,3,5,3,5,6,3,4,4,6,4,3,3,5,5,6,6,5,6,3,4,4,3,5,3,3,3,4,5,3,3,5,3,4,5,3,5,5,3,3,4,5,3,4,5,3,5,3,5,5,6,5,6,3,3,5,3,5,6,5,5,5,6,6,5,5,6,5,5,3,4,6,5,5,3,4,5,3,3,3,4,3,3,5,3,5,5,3,5,6,5,3,5,6,4,5,3,5,3,5,5,6,5,3,4,3,4,5,6,5,3,3,5,5,5,3,4,3,3,4,4,5,6,6,5,6,3,3,4,4,6,6,3,4,4,3,4,3,4,5,3,4,5,3,5,6,4,5,3,4,5,6,6,6,3,5,3,4,5,5,6,6,6,5,5,3,3,3,4,5,5,3,5,5,5,6,6,5,3,4,3,3,4,4,5,5,5,3,3,4,3,4,5,3,4,5,5,3,4,6,5,6,3,3,5,6,4,4,5,5,6,3,4,6,5,6,3,5,5,6,3,5,6,5,3,5,5,5,5,5,6,5,3,4,3,4,6,6,3,4,3,5,6,3,3,5,3,5,6,3,4,3,5,5,3,4,5,3,5,6,4,3,5,3,4,3,4,6,3,3,3,3,4,5,3,4,6,4,4,4,4,6,6,6,4,4,6,4,4,4,6,6,6,4,6,4,6,4,6,6,4,6,6,6,6,6,4,6,6,4,4,6,6,4,6,4,6,6,6,4,6,4,6,6,4,6,6,4,6,4,4,4,4,6,6,6,6,6,6,4,6,4,4,6,4,6,4,6,6,4,6,6,4,6,6,4,4,6,4,4,6,4,4,6,6,6,4,6,4,6,4,4,6,6,6,6,6,4,4,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[([](([])([([[[]()[]()]])[[[[(([(([][][]()))([[]([[([()[]])]](())[[[[]([])([([]())])(([[]][]())([((()[(([()[([[(()[()[([([[][](([([][[[]][[][[()][[()[((()(([([[([][([])[([([[][()()[][(([[[()(())[]][](())]]())()()[()[([])[()[]]]([()[[]]][[((()[[([[[]][()(())[[[(()()[()[[()][](([]))[[]()][]([[]([][([[[[[][()()]]()([](([([]()([[()[([])([()()](((()[()]))))]]]))])))]]])])])]])]]]]])]]))]])])]]])])]])]])]))))]]]]]])]))])])]])]])]]))]))]))]]])])]))]]]]])))],456,512
1554,"0,5,3,3,5,5,5,6,3,3,4,4,6,5,5,6,3,3,4,4,6,5,6,3,5,3,4,3,5,5,6,6,3,4,4,6,4,6,3,3,4,5,6,3,4,3,4,3,3,5,5,5,6,6,6,4,4,4,4,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[(([[[](())][[](())][]([()([[]]())])](()[]()()(([[[]]])))))],62,512
1555,"0,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[],4,512
1556,"0,5,5,6,3,3,3,5,3,5,5,6,6,4,6,5,6,3,4,4,5,5,6,6,5,3,4,3,3,4,3,4,4,6,3,4,3,4,5,5,3,3,3,3,3,4,5,5,3,3,5,3,4,5,3,3,4,3,5,5,6,6,5,3,4,6,4,4,6,3,5,6,4,3,4,6,3,4,3,5,5,6,3,4,6,3,3,5,6,3,3,3,4,3,4,4,4,3,5,5,3,5,5,5,5,5,5,3,5,5,6,3,5,3,4,6,3,3,3,3,3,3,4,5,3,3,3,5,5,6,5,6,3,5,3,3,4,5,3,3,5,6,4,3,4,5,3,4,6,3,3,3,4,4,5,6,4,4,6,3,5,3,3,4,3,5,5,5,5,6,5,5,5,6,3,4,3,4,3,4,5,6,3,3,3,5,5,6,3,3,3,5,6,4,4,4,5,3,5,3,5,3,3,5,6,4,4,5,3,5,6,5,5,6,6,5,6,5,5,6,5,6,6,3,5,5,3,5,6,5,6,5,5,6,6,3,5,6,4,3,4,4,5,3,3,4,4,3,4,3,4,5,3,4,6,3,5,5,6,3,5,3,3,3,3,5,5,5,6,5,3,5,3,4,5,3,4,5,3,3,4,3,5,6,4,3,3,5,5,5,6,5,6,5,5,3,3,5,3,4,5,6,6,5,5,6,6,5,5,6,5,3,5,5,5,3,4,3,4,6,6,3,4,6,4,5,6,3,4,3,4,6,6,4,3,3,3,5,5,3,3,4,4,6,5,3,3,5,6,3,4,4,4,6,5,6,6,4,5,3,4,5,6,5,3,4,6,6,4,4,4,6,6,6,6,4,4,4,6,6,6,4,6,6,6,4,4,4,4,6,4,6,4,6,6,6,4,4,6,6,4,6,4,6,6,4,4,4,6,6,6,6,6,4,4,6,4,4,6,4,6,4,4,4,6,4,4,4,4,4,4,6,4,6,6,6,6,6,6,4,6,6,4,4,4,4,4,4,6,6,4,4,4,4,6,6,4,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[[]((([([[]])][]())[[]][()(()())]()()[[((((()[[(([()[(()([[]][()]))]([])()]()([[]()](([]((()()))([[([[[[[[([[]([()](((((()[((([[][]([(()[(([])()[()]((())[]))]([(()([[[[][[[]()()()[]((([[]((([])))[([([(([]))[([][[]][][[][]]([[([][][[]]([])())[(())()()[()]([[]([(((([[[][([()[()[(()([])(([[[][][[(([()[]][[]][[][([[[()()]]()])[]()()]])((([[(())][(([]()))][]])[()[][()]])))]]]])))]]])]]]))))])])]]]))]])])]])))]]]]]))]))])])))]))))))])]]]]]])]]))))))]]))))]]))],460,512
1557,"0,5,3,3,3,5,6,3,4,4,4,5,3,5,3,4,3,3,4,5,5,3,5,6,5,3,5,5,5,3,3,5,6,3,4,3,5,3,5,3,4,5,3,5,6,5,3,5,3,5,3,3,5,3,4,5,6,3,3,3,4,4,5,3,3,4,3,5,6,5,3,3,4,3,3,5,3,3,4,5,5,5,6,3,3,5,3,4,3,4,3,5,3,3,3,3,5,3,3,5,5,3,5,3,5,5,6,5,6,3,5,5,3,3,5,6,3,4,5,3,3,4,3,4,3,4,5,5,6,5,6,5,3,3,4,3,3,4,3,4,5,5,5,3,4,3,5,5,6,3,5,5,3,3,3,4,3,5,6,4,3,5,5,6,6,4,4,4,3,4,6,5,3,3,3,4,5,3,3,5,3,3,3,4,3,5,3,5,5,5,6,5,3,3,3,5,5,6,5,3,4,5,5,5,3,4,6,6,6,5,3,4,6,3,5,3,5,6,3,3,4,4,4,5,5,5,6,6,3,4,5,3,4,5,6,6,6,5,3,4,6,5,6,6,5,3,4,3,5,6,4,6,5,3,4,3,4,6,3,4,5,3,3,3,3,3,3,5,6,5,3,4,6,5,6,4,4,4,4,5,5,5,3,5,5,3,4,6,5,5,6,6,3,4,3,5,5,3,4,5,3,4,3,5,3,3,3,5,3,4,3,3,3,3,3,4,3,5,6,4,4,3,5,3,3,3,4,4,4,6,4,5,5,5,3,3,4,5,6,5,6,5,3,5,3,5,3,5,6,5,3,4,5,6,6,3,4,3,4,3,4,4,6,4,6,4,6,4,6,6,6,4,4,4,6,4,4,4,6,4,6,6,6,4,6,4,6,6,6,4,4,6,4,6,6,4,4,4,6,6,6,4,6,4,4,4,6,4,4,6,4,4,6,6,4,6,4,6,6,6,4,4,6,6,4,6,4,4,6,6,4,6,4,6,4,6,6,4,4,6,4,4,4,4,6,4,6,4,4,6,6,4,6,4,4,4,6,4,4,6,4,6,4,4,6,4,6,4,6,4,6,6,4,6,4,4,4,6,6,6,4,6,4,6,6,4,6,4,6,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[((([]()))[([()(()[[([][([[[(([]()([([()[([][([([(([()[]((())[(()([][(()(([(()[[[](([()()([(((([(([[([([[][]([[(([]()[(()()()[[][][(()(()()[[[()([[]([[((()([])([[]])))()][((()[(([((()([([[[][((([[][()[[[()]]][()]([([](()))[[[]]()[()[]]][()][]][()([])][()()]()[(((((([][()][]))))[[[([[()][[]]()([[()[()([((([()((((()([]))([((()))])[[[(()[][][([([([][()[]]()()())])])])]]])))])))])]]])])]]]))])]])))]]])])))]))]))]])])]]]))]])]))]])])])]]))]))))])]))]])])))]))])]))])])])]])])))]]])])]])])])],492,512
1558,"0,5,3,4,5,6,5,5,5,6,6,6,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[()[][[[]]]],14,512
1559,"0,3,3,4,5,5,3,4,5,3,4,5,5,3,3,5,3,3,5,5,5,6,5,5,5,3,5,6,5,5,3,5,5,5,3,5,3,4,3,4,6,3,3,5,3,3,3,4,5,3,3,3,3,5,3,4,6,3,3,5,5,5,6,5,5,6,6,5,3,4,5,6,3,5,5,5,5,6,5,3,5,3,3,3,3,5,6,3,3,5,6,5,5,5,6,3,5,3,4,5,6,3,4,3,5,3,4,5,3,5,6,3,4,4,6,5,6,6,5,5,6,6,4,6,4,5,3,3,3,5,3,5,3,4,6,4,5,5,3,4,3,3,5,3,5,3,5,3,5,5,6,3,5,3,3,3,4,4,3,5,5,3,4,3,4,5,3,5,6,4,6,5,5,5,5,5,3,3,3,4,4,3,4,3,4,4,3,3,5,5,5,5,5,5,6,6,5,6,5,3,4,3,4,5,3,3,5,3,3,5,3,3,4,5,3,5,3,5,6,3,3,5,5,6,3,4,6,4,4,4,5,6,5,3,5,6,3,3,5,5,6,5,6,5,3,3,3,5,5,5,5,5,3,4,6,5,3,3,4,5,3,4,3,5,6,5,5,5,3,5,3,4,6,4,6,6,6,4,6,4,6,6,6,6,6,4,4,4,6,6,4,4,4,6,6,4,6,4,6,4,4,6,4,4,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,4,4,6,4,6,4,6,4,6,4,6,4,4,6,6,6,4,4,4,6,6,6,4,4,4,4,4,4,6,4,6,6,6,6,4,6,6,6,4,4,4,4,4,4,6,4,4,6,4,4,4,6,6,6,4,6,6,4,6,6,6,6,6,4,4,6,4,4,6,6,6,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",(()[[()[()[[(([(([[[][[[([][[([[[([()()](([((()[(((([()](([[[][[]][()[]([[[[][([(((([](([][[[]([()[]()([()[([]())][]][[]])])[((([([()])[[()(([([([([[]([((())([[()()[([])][[[[[((())()())(([[[[[[]][][()()[(([(([(()[([([](([[]()])))[][([](([[][][((([[[[[()][(()[()([][[[([()])]]])])]]]]])))]])))]])])]))]))]]]]]]))]]]]]]]))])])])])]))]]])))]]]))))))])]]]])]]]))))))]))])))]]])]])]]]]]))]))]]]]]),394,512
1560,"0,3,5,5,3,3,4,4,6,5,5,6,3,3,4,4,6,5,5,3,4,5,5,5,3,4,6,3,3,3,3,5,3,3,4,3,5,6,4,4,6,5,5,3,4,5,3,4,6,5,3,5,3,4,5,3,3,3,4,3,3,4,5,3,4,3,4,6,4,3,3,5,3,4,6,5,3,5,6,5,6,5,6,5,3,5,6,4,6,3,3,4,4,3,3,3,5,6,5,5,6,5,3,4,5,3,4,5,3,5,3,3,5,6,5,3,3,5,5,3,4,5,5,3,3,3,3,3,5,5,3,5,6,5,3,4,3,5,6,5,6,4,5,3,4,3,5,5,5,5,3,5,6,4,5,5,3,3,4,3,4,3,5,3,4,3,3,5,5,3,5,6,5,6,3,4,5,5,5,3,5,6,4,5,6,6,6,6,3,4,4,5,6,6,6,4,4,6,4,4,6,6,6,6,6,6,4,6,6,4,6,6,4,4,4,4,4,6,6,6,6,4,4,6,4,4,6,4,6,6,6,6,4,4,4,4,6,4,4,4,4,6,6,4,6,6,6,4,4,4,4,6,6,6,6,6,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",([[(())][[](())][[()[[[()](((([(()([]))][[()[()][([()[((()(()[()()])(([()][([][][][([])](())((([][[][()[()[([(([][(([[()[[((((([[([][()([][])[()([[[[([])[[(()()([()(([[([][]()[[[([])[]]]]())[]]]))]))]]]]]])]])]])))))]]]]))]))])]]]]))))]))))]])]]]))))]]]]]),258,512
1561,"0,5,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",[],4,512
